date,system_temperature,tds,ext_temperature,weather_windDirection,weather_windSpeed,weather_rainfall,ext_humidity,lidar_value,lidar_temperature,Niveau N.G.T,Densité,MORET 2,MORET 3,MORET 4,MORET 5
2024-07-06 00:00:00,44.36666666666667,330.3284071237227,24.05,S,12.173333333333332,0.0,83.36666666666666,248.33333333333331,54.0,-109,1209,B1,B1,B7,x
2024-07-06 01:00:00,42.96666666666666,330.318680628752,23.48333333333333,SE,10.013333333333334,0.0,84.73333333333333,249.0,53.29166666666666,-110,1208,B1,B1,B7,x
2024-07-06 02:00:00,43.133333333333326,330.97726391651736,22.883333333333336,SE,7.88,0.0,87.63333333333333,249.41666666666663,52.958333333333336,-109,1210,B1,B1,B7,x
2024-07-06 03:00:00,42.46666666666666,330.1653006170133,22.766666666666666,E,8.626666666666667,0.0,87.93333333333334,248.5,52.04166666666666,-107,1209,B1,B1,B7,x
2024-07-06 04:00:00,42.46666666666666,327.07062880614933,22.85,S,9.413333333333332,0.0,89.0,247.83333333333331,52.208333333333336,-105,1208,B1,B1,B7,x
2024-07-06 05:00:00,42.46666666666666,327.5495356807307,22.416666666666668,S,7.079999999999999,0.0,91.03333333333336,249.41666666666663,52.333333333333336,-103,1208,B1,B1,B7,x
2024-07-06 06:00:00,44.61666666666667,329.92530656751467,22.816666666666663,W,9.186666666666666,0.0,91.23333333333332,253.66666666666663,55.66666666666666,-102,1209,B1,B1,B7,x
2024-07-06 07:00:00,48.51666666666667,323.7031020931147,24.416666666666668,W,11.146666666666668,0.0,85.3,254.91666666666663,60.75,-100,1210,B1,B1,B7,x
2024-07-06 08:00:00,51.26666666666667,323.06012829568,27.05,SE,12.826666666666668,0.0,75.13333333333334,252.91666666666663,63.583333333333336,,,,,,
2024-07-06 09:00:00,53.1,315.10000919226667,27.88333333333333,E,11.586666666666666,0.0,76.31666666666666,251.91666666666663,64.5,,,,,,
2024-07-06 10:00:00,54.81666666666666,314.1587554181013,29.666666666666668,SE,11.786666666666669,0.0,63.7,249.5,65.5,,,,,,
2024-07-06 11:00:00,56.1,304.41238085434134,29.683333333333334,E,15.32,0.0,67.63333333333334,245.58333333333331,65.16666666666667,,,,,,
2024-07-06 12:00:00,55.4,313.197806285888,29.616666666666664,E,24.56,0.0,68.35000000000001,246.08333333333331,64.375,,,,,,
2024-07-06 13:00:00,55.0,311.4406914978187,30.15,E,23.346666666666664,0.0,69.36666666666666,250.33333333333331,65.0,,,,,,
2024-07-06 14:00:00,54.75,312.09412660154663,29.5,E,24.613333333333333,0.0,72.26666666666667,252.83333333333331,65.0,,,,,,
2024-07-06 15:00:00,53.66666666666666,319.26236789356267,29.2,E,27.22666666666667,0.0,71.53333333333333,258.0833333333333,64.66666666666667,,,,,,
2024-07-06 16:00:00,51.76666666666667,321.803628327744,28.78333333333333,E,29.17333333333333,0.0,73.85000000000001,263.1666666666667,63.5,,,,,,
2024-07-06 17:00:00,50.68333333333334,324.79973898826137,28.316666666666663,E,26.986666666666668,0.0,79.25,264.0833333333333,61.66666666666666,,,,,,
2024-07-06 18:00:00,49.28333333333333,324.2938002008853,27.883333333333336,SE,26.093333333333334,0.0,81.33333333333333,258.5833333333333,59.5,,,,,,
2024-07-06 19:00:00,47.616666666666674,325.3683793056427,27.61666666666667,E,20.106666666666666,0.0,81.95,256.5,58.16666666666666,,,,,,
2024-07-06 20:00:00,47.45000000000001,327.03107085930134,27.3,S,15.159999999999998,0.0,84.83333333333333,256.5,57.66666666666666,,,,,,
2024-07-06 21:00:00,48.03333333333334,329.0842931989653,27.166666666666668,SE,14.0,0.0,86.68333333333334,256.1666666666667,57.0,,,,,,
2024-07-06 22:00:00,47.116666666666674,324.726532343648,27.116666666666664,SE,11.92,0.0,88.25,254.91666666666663,57.0,,,,,,
2024-07-06 23:00:00,47.28333333333334,330.05825788035736,26.95,SE,10.56,0.0,89.28333333333335,252.41666666666663,57.0,,,,,,
2024-07-07 00:00:00,47.366666666666674,326.92381907741867,26.666666666666668,S,8.733333333333333,0.0,90.91666666666669,249.5,57.0,-123,1209,B1,B1,x,x
2024-07-07 01:00:00,46.70000000000001,324.77499913254934,26.53333333333333,SE,8.346666666666666,0.0,91.26666666666668,247.08333333333331,57.0,-123,1208,B1,B1,x,x
2024-07-07 02:00:00,46.95000000000001,333.47975791168,26.38333333333333,N,5.653333333333333,0.0,92.08333333333331,246.41666666666663,56.333333333333336,-120,1210,B1,B1,x,x
2024-07-07 03:00:00,46.45000000000001,328.20375374342933,26.21666666666667,N,5.333333333333333,0.0,92.73333333333332,247.91666666666663,56.0,-119,1209,B1,B1,x,x
2024-07-07 04:00:00,45.866666666666674,326.093978646992,26.183333333333334,N,6.44,0.0,91.96666666666664,248.66666666666663,56.0,-117,1210,B1,B1,x,x
2024-07-07 05:00:00,46.03333333333334,326.31098407202666,26.3,E,9.466666666666669,0.0,89.85000000000001,246.0,56.0,-117,1211,B1,B1,x,x
2024-07-07 06:00:00,46.866666666666674,325.537521131728,26.7,E,6.733333333333333,0.0,89.8,245.16666666666663,57.25,-118,1210,B1,B1,x,x
2024-07-07 07:00:00,49.95,326.6158179329707,27.916666666666668,N,6.986666666666667,0.0,86.73333333333333,249.83333333333331,61.5,-117,1209,B1,B1,x,x
2024-07-07 08:00:00,54.75,315.081829909488,28.9,NE,3.08,0.0,73.88333333333334,253.08333333333331,66.5,-102,1206,B1,B1,B7,x
2024-07-07 09:00:00,60.35,295.5114055468427,31.633333333333336,N,1.72,0.0,64.93333333333334,248.16666666666663,72.0,-100,1204,B1,B1,B7,x
2024-07-07 10:00:00,63.833333333333336,287.417573696672,32.733333333333334,N,5.0,0.0,57.3,243.0,73.66666666666667,-103,1205,B1,B1,B7,x
2024-07-07 11:00:00,63.41666666666666,291.79208957079464,33.11666666666667,E,12.533333333333331,0.0,62.88333333333333,241.41666666666663,72.04166666666667,-102,1204,B1,B1,B7,x
2024-07-07 12:00:00,59.8,306.98241478955737,32.7,E,16.293333333333333,0.0,65.06666666666666,244.58333333333331,69.0,-104,1204,B1,B1,B7,x
2024-07-07 13:00:00,58.4,307.81076275021866,32.016666666666666,N,19.106666666666666,0.0,70.68333333333334,245.75,67.83333333333333,-106,1203,B1,B1,B7,x
2024-07-07 14:00:00,57.9,304.3042198432693,31.33333333333333,E,21.21333333333333,0.0,71.10000000000001,247.58333333333331,68.0,,,,,,
